,Unnamed: 0,sentence,source,topic_id,topic_probability
2896,2896,"Each researcher brings their own perspective, training background, experience, \nand interests, leading to a rich array of possible projects.\n\nBeyond the immediate goals, ENIGMA Brain Injury is meant to be hypothesis-generating \nfor future studies.",nihms-1672220.pdf,12,0.957335407014934
2897,2897,"Although large meta-analyses have increased power, this approach is not \nappropriate for all questions, so we consider it to be complementary to more in-depth \nindividual cohort studies.",nihms-1672220.pdf,-1,0.0
2898,2898,We hope that the findings that result from our efforts raise \nhypotheses that individual sites can interrogate in more depth within their cohorts.,nihms-1672220.pdf,11,0.7533039853193947
2899,2899,Our \nresults will hopefully serve as preliminary data to support future individual grant \nsubmissions by members of ENIGMA Brain Injury.,nihms-1672220.pdf,12,1.0
2900,2900,"Although the current ENIGMA Brain \nInjury activities will center largely on retrospective data analysis (with the exception of the \nIntimate Partner Violence group, Esopenko et al.",nihms-1672220.pdf,-1,0.0
2901,2901,"2020), this framework will lay the \nfoundation for future collaboration between teams.",nihms-1672220.pdf,-1,0.0
2902,2902,"We hope that the exchange of ideas, \nmethodology, protocols, data, and analytic tools will lead to further attempts to harmonize \nprospective data collection and will synergize the development of new analytic pipelines and \ntechniques.\n\nBrain Imaging Behav.",nihms-1672220.pdf,11,0.6782150175207076
2903,2903,Author manuscript; available in PMC 2022 April 01.\n\n\x0cA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\nt\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nWilde et al.\n\nApproach\n\nPage 4\n\nENIGMA approaches team science in a unique way that differs both conceptually and \npractically from other consortium efforts.,nihms-1672220.pdf,-1,0.0
2904,2904,"We recognize the hesitation that researchers may \nfeel in joining group science efforts as well as the logistical hurdles that can accompany data \nsharing, and we make every effort to \xe2\x80\x9cmeet groups where they are\xe2\x80\x9d so that researchers both \nfeel comfortable and invested.",nihms-1672220.pdf,2,0.6408467337253169
2905,2905,"First, although there are advantages of an approach that favors \ncentralized data storage and analysis from the standpoint of quality control, this approach \nhas several notable disadvantages, particularly in a global forum.",nihms-1672220.pdf,3,0.991887863005834
2906,2906,"Regulatory mandates may \nprohibit or limit the transfer or sharing of some forms of health information and data, \nincluding neuroimaging and samples with genetic information.",nihms-1672220.pdf,-1,0.0
2907,2907,"Additionally, centralized \nmodels may create logistical challenges for the institution where data reside, including \nissues related to the recurring personnel and infrastructure costs of storing and transferring \nlarge amounts of data.",nihms-1672220.pdf,3,0.9730045165137384
2908,2908,"Centralized models also often create a situation where some \ninvestigators have more access to the data and resources than others, which may limit \nenthusiasm for contributing data.",nihms-1672220.pdf,3,0.6809522393319386
2909,2909,Centralized models may also lack incentives for sharing \nsince funding is often awarded to a primary site and publication credit may favor \ninvestigators at the primary sites.,nihms-1672220.pdf,-1,0.0
2910,2910,"The ENIGMA approach circumvents each of these issues \nin an innovative approach.\n\nFirst, to accommodate data sharing issues, contribution of raw data is not required for \nparticipation; though processing support (at several levels) is available for groups that \nrequest it.",nihms-1672220.pdf,64,1.0
2911,2911,"Basic requirements for participation are the contribution of raw or summary \nmagnetic resonance imaging (MRI) data (e.g., T1-weighted imaging) and simple clinical and \ndemographic information.",nihms-1672220.pdf,21,0.5971427982896965
2912,2912,"Additional imaging sequences, such as diffusion MRI (dMRI), \ntask-based and resting-state fMRI (tbfMRI and rsfMRI), magnetic resonance spectroscopy \n(MRS), and arterial spin labeling (ASL), and more detailed clinical and cognitive \ninformation allow for broader participation, but are not required.",nihms-1672220.pdf,21,1.0
2913,2913,"Sites will vary in both \nimaging acquisition parameters, but follow common, validated processing and analytic steps \nas part of the ENIGMA framework.",nihms-1672220.pdf,11,0.8714977628961166
2914,2914,"Processing guidelines and scripts for subcortical \nvolume, cortical measures, and diffusion MRI measures can be found on the ENIGMA \nwebsite (http://enigma.ini.usc.edu/protocols/), and ENIGMA working groups are engaged in \ndeveloping and adapting pipelines for additional imaging modalities.",nihms-1672220.pdf,21,0.7853426182943876
2915,2915,"There are numerous \nchallenges in combining and harmonizing distinct datasets, discussed in more detail in the \nLimitations and Challenges section below.",nihms-1672220.pdf,11,0.8257343806331261
2916,2916,"Big data analytics is a rapidly advancing field, \nenabling more sophisticated modeling, but these approaches are suboptimal if the input data \nare not equivalent across sites.\n\nThe ENIGMA platform is intended to be flexible and expandable (see Figure 2).",nihms-1672220.pdf,64,1.0
2917,2917,"ENIGMA \nhas been successful in other areas of research in part because of the flexibility with data \nsharing: sharing raw data is never required, but a central site is available to provide \ncomputing support or analysis training, if necessary.",nihms-1672220.pdf,64,1.0
2918,2918,"Investigators may choose to process \nand analyze their data locally, sending only summary statistics to the lead investigator for an \nanalysis that has been proposed, thus maintaining the maximum amount of control over their \ndata.",nihms-1672220.pdf,3,0.46344271241475293
2919,2919,Sites that have a stronger emphasis on clinical expertise may opt to send raw imaging \ndata to a central site for a given investigation if they do not have the computational or \n\nBrain Imaging Behav.,nihms-1672220.pdf,21,1.0
2920,2920,Author manuscript; available in PMC 2022 April 01.\n\n\x0cA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\nt\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nWilde et al.\n\nPage 5\n\npersonnel resources to process their own data locally.,nihms-1672220.pdf,26,1.0
2921,2921,"In all cases, analyses are opt in, \nmeaning that participation in one project does not assume participation in all projects.",nihms-1672220.pdf,-1,0.0
2922,2922,"The \nresult is massively distributed computing, as processing is spread across many sites and \ninvestigators with different expertise.",nihms-1672220.pdf,76,0.7138087302254349
2923,2923,All working group members are encouraged to submit \nsecondary proposals to the group for projects they wish to lead.,nihms-1672220.pdf,31,0.6184644359899539
2924,2924,"In this respect, ENIGMA is \na framework for collaboration, flexible to the interests and restrictions of each participating \nmember.",nihms-1672220.pdf,64,1.0
2925,2925,"While the initial analyses can be completed on existing datasets, the infrastructure \nis established for coordinating aspects of study protocols in new projects which have not yet \ncollected data.",nihms-1672220.pdf,11,0.7646932076972462
2926,2926,"We encourage the participation of researchers at all levels, and aim to support \nearly career researchers through an expanded network of collaborators and access to larger \namounts of data than is commonly available.\n\nOf further note, there have been a number of recent consortia efforts in TBI and concussion \nneuroimaging.",nihms-1672220.pdf,12,0.9861805000002776
2927,2927,Most of these are multi-site studies with varying degrees of harmonization in \nstudy protocol.,nihms-1672220.pdf,11,0.7569831805266019
2928,2928,"A number have been focused on brain injury in Military Service Members, \nincluding the Chronic Effects of Neurotrauma Consortium (CENC, Walker et al.",nihms-1672220.pdf,12,0.566884870861121
2929,2929,"2016) and \nthe Long-term Impact of Military-relevant brain Injury Consortium (LIMBIC-CENC), the \nStudy of Brain Aging in Vietnam War Veterans (DoD ADNI, Weiner et al.",nihms-1672220.pdf,12,0.3997195003603639
2930,2930,"2014), the \nVietnam-Era Twin Study (VETSA, Kremen et al.",nihms-1672220.pdf,70,1.0
2931,2931,"2013), and the Injury and Traumatic Stress \n(INTRuST, Lepage et al.",nihms-1672220.pdf,12,0.7375180009121606
2932,2932,2018) study.,nihms-1672220.pdf,-1,0.0
2933,2933,"Others have been focused on sports-related head \nimpacts, including the NCAA-DoD Grand Alliance Concussion Assessment, Research, and \nEducation (CARE, Broglio et al.",nihms-1672220.pdf,12,0.9432570885445216
2934,2934,2017) consortium and the Big Ten-Ivy League Traumatic \nBrain Injury Research Collaboration (Putukian et al.,nihms-1672220.pdf,12,0.8549845154561966
2935,2935,2019).,nihms-1672220.pdf,-1,0.0
2936,2936,"Lastly, Translating Research and \nClinical Knowledge in TBI (TRACK-TBI, Yue et al.",nihms-1672220.pdf,44,0.4518688349433433
2937,2937,"2013) and Collaborative European \nNeuroTrauma Effectiveness Research in TBI (CENTER-TBI, Maas et al.",nihms-1672220.pdf,58,0.5793457741388403
2938,2938,"2015) are multi-\nsite studies recruiting from emergency departments (EDs), covering a wide range of injury \ntypes and severities.",nihms-1672220.pdf,12,0.8405765159618261
2939,2939,"These large studies will significantly advance our understanding of \nfactors that influence outcome after TBI, but the large cost of collecting such large samples \nlimits participation of all interested investigators and requires dedicated funding \nopportunities.",nihms-1672220.pdf,58,0.8863294099889112
2940,2940,Some ENIGMA working groups are examining ways to work together to \nconverge data collection methods in studies that are just being designed or launched.,nihms-1672220.pdf,64,0.8231688888043137
2941,2941,"\nHowever, historically, the main differences between these consortia and ENIGMA Brain \nInjury is the use of prospective vs. existing retrospective data harmonization and the degree \nof data centralization at a specific site.",nihms-1672220.pdf,-1,0.0
2942,2942,"Each approach has benefits and drawbacks, and we \nbelieve there is a place for both in the field of TBI research.",nihms-1672220.pdf,58,0.7624176595267099
2943,2943,"Studies that are prospectively \nharmonized obviously generate data that are more equivalent and simplify the harmonization \nsteps, but they require large amounts of funding, planning, and coordination across sites.",nihms-1672220.pdf,3,0.464362643271447
2944,2944,"\nWhile the ENIGMA model requires more effort to produce comparable data, using legacy \ndatasets represents a cost-effective way to gain further insight from completed projects.",nihms-1672220.pdf,64,1.0
2945,2945,"\nHarmonization can occur at multiple points during data processing, allowing multiple \ndatasets to be used in a unified approach.",nihms-1672220.pdf,11,0.9035184171297989
2946,2946,"With the flexibility in data sharing, the ENIGMA \nmodel engages a larger group of researchers \xe2\x80\x93 data sharing regulations differ tremendously \nacross sites and across countries and clearly it is not possible to join a prospectively \nharmonized multi-site study after it has begun.\n\nBrain Imaging Behav.",nihms-1672220.pdf,3,0.5121741434156741
2947,2947,"Author manuscript; available in PMC 2022 April 01.\n\n\x0cA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\nt\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nWilde et al.\n\nPage 6\n\nSuccesses in Other ENIGMA Groups\n\nPotential\n\nAmong ENIGMA working groups, the Brain Injury group is relatively young, allowing it to \nbenefit from the experiences of more established working groups.",nihms-1672220.pdf,12,0.4142995045544842
2948,2948,We highlight three \nworking groups here that have some comorbidity with TBI.,nihms-1672220.pdf,58,1.0
2949,2949,The Major Depressive Disorder \n(MDD) was one of the first disease groups to be formed in 2014.,nihms-1672220.pdf,48,0.544649412321603
2950,2950,"To date, they have \npublished a large number of papers across a variety of modalities examining both broad \ndisease effects and more specific symptoms (Frodl et al.",nihms-1672220.pdf,-1,0.0
2951,2951,2017; Kelly et al.,nihms-1672220.pdf,-1,0.0
2952,2952,2017; Renter\xc3\xada et \nal.,nihms-1672220.pdf,56,1.0
2953,2953,2017; Schmaal et al.,nihms-1672220.pdf,62,0.7223382288075123
2954,2954,"2016, 2017; Tozzi et al.",nihms-1672220.pdf,62,0.5552862896530313
2955,2955,2019).,nihms-1672220.pdf,-1,0.0
2956,2956,"Additionally, this group has led the \ncreation of related focus groups, such as the Suicidal Thoughts and Behaviors (STB) \nworking group.",nihms-1672220.pdf,48,0.6491214477908173
2957,2957,"While the MDD group was supported by the initial NIH BD2K Center of \nExcellence grant along with 6 other psychiatric working groups, this initial phase of funding \nhas been completed.",nihms-1672220.pdf,-1,0.0
