,sentence,source
3320,"For example,\nwithin astronomy, generations of Sloan\nDigital Sky surveys have resulted in more\nthan 5,000 refereed publications and 200\n\nmillion SQL queries to the relevant data-\nbase and revolutionized the \xef\xac\x81eld in the\nprocess (Burns et al., 2014).\n\nA second set of causes relate to lack of\nstatistical \xe2\x80\x98\xe2\x80\x98hygiene,\xe2\x80\x99\xe2\x80\x99 including low statis-\ntical power, incorrect noise models, pub-\nlication bias (or \xe2\x80\x98\xe2\x80\x98the \xef\xac\x81le drawer problem\xe2\x80\x99\xe2\x80\x99),\nhypothesizing after the results are known\n(HARKing), and p-hacking.",1-s2.0-S0896627316307206-main.pdf
3321,These phe-\nnomena have been much commented\nupon (Ioannidis 2005; Button et al.,1-s2.0-S0896627316307206-main.pdf
3322,"2013).\nThe latest scandal follows the re-analysis\nof resting-state fMRI data from the public\ndatabase Functional Connectomes Proj-\nect (Eklund et al., 2016), which revealed\nthat widely used analysis software pack-\nages yield false-positive rates of up to\n70%.",1-s2.0-S0896627316307206-main.pdf
3323,"This may affect more than 3,000\npublished fMRI studies, funded at great\nexpense by the public purse.\n\nThere is no question that making all\ndata and metadata,\ntogether with all\ncomputational and statistical procedures\nof every publication freely and publicly\navailable would address some of these\nshortcomings (see Box 1).",1-s2.0-S0896627316307206-main.pdf
3324,"Such a policy\nallows researchers to easily test whether\nthe published conclusions are valid,\nparticularly when they con\xef\xac\x82ict with other\nstudies.",1-s2.0-S0896627316307206-main.pdf
3325,"Given the potential threat to the\nreputation of the authors, Open Science\nis likely to lead to statistically more valid\nresults than otherwise.",1-s2.0-S0896627316307206-main.pdf
3326,"Open access\nalso allows for analysis of published data\nusing different algorithms and assump-\ntions to gain additional or alternative in-\nsights, or to ask questions that were not\nconceived by the original authors.",1-s2.0-S0896627316307206-main.pdf
3327,"Finally,\nopen data sharing enables the aggrega-\ntion and contrasting of data across\n\nNeuron 92, November 2, 2016 615\n\n\x0cNeuron\n\nNeuroView\n\nmultiple studies for meta-analyses to\nextract broader insights.",1-s2.0-S0896627316307206-main.pdf
3328,"Quite simply,\nOpen Science is the right thing to do.\n\nThe Allen Institute for Brain Science has\nproven that Big Science, Team Science,\nand Open Science can be harnessed to\ncreate extraordinary neuroscienti\xef\xac\x81c re-\nsources that bene\xef\xac\x81t all.",1-s2.0-S0896627316307206-main.pdf
3329,"With bright eyes,\nwe look toward a future in which we,\ntogether with the world-wide community\nof\nlabora-\ntories at universities and independent\nresearch institutes, will decipher\nthe\nmost highly organized piece of excitable\nmatter in the known universe: the human\nbrain.\n\nresearchers from individual\n\nABOUT THE AUTHORS\n\nChristof Koch is the President and Chief Scienti\xef\xac\x81c\nOf\xef\xac\x81cer of the Allen Institute for Brain Science.",1-s2.0-S0896627316307206-main.pdf
3330,"After\nspending 27 years as a faculty member at the Cal-\nifornia Institute of Technology, he joined the Insti-\ntute in 2011.",1-s2.0-S0896627316307206-main.pdf
3331,He seeks to understand the workings\nof the mammalian cerebral cortex and how it gen-\nerates conscious experience.,1-s2.0-S0896627316307206-main.pdf
3332,Allan Jones is the\nPresident and Chief Executive Of\xef\xac\x81cer of the Allen\nInstitute.,1-s2.0-S0896627316307206-main.pdf
3333,"He joined the Institute from biotech/\npharma at the beginning of the Allen Brain Atlas\nproject in 2003 and is passionate about under-\nstanding complexity in biology.\n\nACKNOWLEDGMENTS\n\nWe thank Anton Arkhipov, Mike Hawrylycz, Han-\nnah Krakauer, Ed Lein, John Phillips, Erica Sessle,\nand Hongkui Zeng for thoughtful comments and\nfeedback.",1-s2.0-S0896627316307206-main.pdf
3334,"None of this work could have been\naccomplished without the vision and the enduring\n\nsupport of our founders, Paul G. Allen and Jody\nAllen.",1-s2.0-S0896627316307206-main.pdf
3335,A.J.,1-s2.0-S0896627316307206-main.pdf
3336,"is the head of the overall Allen Institute,\nand C.K.",1-s2.0-S0896627316307206-main.pdf
3337,"is the head of its daughter, the Allen Insti-\ntute for Brain Science.\n\nREFERENCES\n\nAbbott, B.P., Abbott, R., Abbott, T.D., Abernathy,\nM.R., Acernese, F., Ackley, K., Adams, C., Adams,\nT., Addesso, P., Adhikari, R.X., et al.",1-s2.0-S0896627316307206-main.pdf
3338,; LIGO Scien-\nti\xef\xac\x81c Collaboration and Virgo Collaboration (2016).\nPhys.,1-s2.0-S0896627316307206-main.pdf
3339,Rev.,1-s2.0-S0896627316307206-main.pdf
3340,Lett.,1-s2.0-S0896627316307206-main.pdf
3341,"116, 061102.\n\nBakken, T.E., Miller, J.A., Ding, S.L., Sunkin, S.M.,\nSmith, K.A., Ng, L., Szafer, A., Dalley, R.A., Royall,\nJ.J., Lemon, T., et al.",1-s2.0-S0896627316307206-main.pdf
3342,(2016).,1-s2.0-S0896627316307206-main.pdf
3343,"Nature 535, 367\xe2\x80\x93375.\n\nBernard, A., Lubbers, L.S., Tanis, K.Q., Luo, R.,\nPodtelezhnikov, A.A., Finney, E.M., McWhorter,\nM.M., Serikawa, K., Lemon, T., Morgan, R., et al.\n(2012).",1-s2.0-S0896627316307206-main.pdf
3344,"Neuron 73, 1083\xe2\x80\x931099.\n\nBurns, R., Vogelstein, J.T., and Szalay, A.S. (2014).\nNeuron 83, 1249\xe2\x80\x931252.\n\nButton, K.S., Ioannidis, J.P., Mokrysz, C., Nosek,\nB.A., Flint, J., Robinson, E.S., and Munafo` , M.R.\n(2013).",1-s2.0-S0896627316307206-main.pdf
3345,Nat.,1-s2.0-S0896627316307206-main.pdf
3346,Rev.,1-s2.0-S0896627316307206-main.pdf
3347,Neurosci.,1-s2.0-S0896627316307206-main.pdf
3348,"14, 365\xe2\x80\x93376.\n\nChoudhury, S., Fishman, J.R., McGowan, M.L.,\nand Juengst, E.T.",1-s2.0-S0896627316307206-main.pdf
3349,(2014).,1-s2.0-S0896627316307206-main.pdf
3350,Front.,1-s2.0-S0896627316307206-main.pdf
3351,Hum.,1-s2.0-S0896627316307206-main.pdf
3352,"Neurosci.\n8, 239.\n\nCrabbe, J.C., Wahlsten, D., and Dudek, B.C.\n(1999).",1-s2.0-S0896627316307206-main.pdf
3353,"Science 284, 1670\xe2\x80\x931672.\n\nDing, S.-L., Royall, J.J., Sunkin, S.M., Ng, L.,\nFacer, B.A., Lesnar, P., Guillozet-Bongaarts, A.,\nMcMurray, B., Szafer, A., Dolbeare, T.A., et al.\n(2016).",1-s2.0-S0896627316307206-main.pdf
3354,J. Comp.,1-s2.0-S0896627316307206-main.pdf
3355,Neurol.,1-s2.0-S0896627316307206-main.pdf
3356,"524, 3127\xe2\x80\x933481.\n\nT.S., Harms, M.P., Jenkinson, M., Moeller, S., et al.\n(2016).",1-s2.0-S0896627316307206-main.pdf
3357,Nat.,1-s2.0-S0896627316307206-main.pdf
3358,Neurosci.,1-s2.0-S0896627316307206-main.pdf
3359,"19, 1175\xe2\x80\x931187.\n\nHawrylycz, M.J., Lein, E.S., Guillozet-Bongaarts,\nA.L., Shen, E.H., Ng, L., Miller, J.A., van de Lage-\nmaat, L.N., Smith, K.A., Ebbert, A., Riley, Z.L.,\net al.",1-s2.0-S0896627316307206-main.pdf
3360,(2012).,1-s2.0-S0896627316307206-main.pdf
3361,"Nature 489, 391\xe2\x80\x93399.\n\nIoannidis, J.P.A.",1-s2.0-S0896627316307206-main.pdf
3362,(2005).,1-s2.0-S0896627316307206-main.pdf
3363,PLoS Med.,1-s2.0-S0896627316307206-main.pdf
3364,"2, e124.\n\nLein, E.S., Hawrylycz, M.J., Ao, N., Ayres, M., Ben-\nsinger, A., Bernard, A., Boe, A.F., Boguski, M.S.,\nBrockway, K.S., Byrnes, E.J., et al.",1-s2.0-S0896627316307206-main.pdf
3365,(2007).,1-s2.0-S0896627316307206-main.pdf
3366,"Nature\n445, 168\xe2\x80\x93176.\n\nMadisen, L., Zwingman, T.A., Sunkin, S.M., Oh,\nS.W., Zariwala, H.A., Gu, H., Ng, L.L., Palmiter,\nR.D., Hawrylycz, M.J., Jones, A.R., et al.",1-s2.0-S0896627316307206-main.pdf
3367,(2010).\nNat.,1-s2.0-S0896627316307206-main.pdf
3368,Neurosci.,1-s2.0-S0896627316307206-main.pdf
3369,"13, 133\xe2\x80\x93140.\n\nMiller, J.A., Ding, S.L., Sunkin, S.M., Smith, K.A.,\nNg, L., Szafer, A., Ebbert, A., Riley, Z.L., Royall,\nJ.J., Aiona, K., et al.",1-s2.0-S0896627316307206-main.pdf
3370,(2014).,1-s2.0-S0896627316307206-main.pdf
3371,"Nature 508, 199\xe2\x80\x93206.\n\nOh, S.W., Harris, J.A., Ng, L., Winslow, B., Cain, N.,\nMihalas, S., Wang, Q., Lau, C., Kuan, L., Henry,\nA.M., et al.",1-s2.0-S0896627316307206-main.pdf
3372,(2014).,1-s2.0-S0896627316307206-main.pdf
3373,"Nature 508, 207\xe2\x80\x93214.\n\nOpen Science Collaboration (2015).",1-s2.0-S0896627316307206-main.pdf
3374,"Science 349,\nhttp://dx.doi.org/10.1126/science.aac4716.\n\nSekar, A., Bialas, A.R., de Rivera, H., Davis, A.,\nHammond, T.R., Kamitaki, N., Tooley, K., Presu-\nmey, J., Baum, M., Van Doren, V., et al.",1-s2.0-S0896627316307206-main.pdf
3375,; Schizo-\nphrenia Working Group of the Psychiatric Geno-\nmics Consortium (2016).,1-s2.0-S0896627316307206-main.pdf
3376,"Nature 530, 177\xe2\x80\x93183.\n\nTeeters, J.L., Godfrey, K., Young, R., Dang, C.,\nFriedsam, C., Wark, B., Asari, H., Peron, S., Li,\nN., Peyrache, A., et al.",1-s2.0-S0896627316307206-main.pdf
3377,(2015).,1-s2.0-S0896627316307206-main.pdf
3378,"Neuron 88, 629\xe2\x80\x93634.\n\nDunbar, R.I.M.",1-s2.0-S0896627316307206-main.pdf
3379,(1992).,1-s2.0-S0896627316307206-main.pdf
3380,J. Hum.,1-s2.0-S0896627316307206-main.pdf
3381,Evol.,1-s2.0-S0896627316307206-main.pdf
3382,"22, 469\xe2\x80\x93493.\n\nEklund, A., Nichols, T.E., and Knutsson, H. (2016).\nProc.",1-s2.0-S0896627316307206-main.pdf
3383,Natl.,1-s2.0-S0896627316307206-main.pdf
3384,Acad.,1-s2.0-S0896627316307206-main.pdf
3385,Sci.,1-s2.0-S0896627316307206-main.pdf
3386,"USA 113, 7900\xe2\x80\x937905.\n\nThompson, C.L., Ng, L., Menon, V., Martinez, S.,\nLee, C.K., Glattfelder, K., Sunkin, S.M., Henry, A.,\nLau, C., Dang, C., et al.\n(2014).",1-s2.0-S0896627316307206-main.pdf
3387,"Neuron 83,\n309\xe2\x80\x93323.\n\nGlasser, M.F., Smith, S.M., Marcus, D.S., Ander-\nsson, J.L., Auerbach, E.J., Behrens, T.E., Coalson,\n\nVan Horn, J.D., and Gazzaniga, M.S.",1-s2.0-S0896627316307206-main.pdf
3388,(2013).,1-s2.0-S0896627316307206-main.pdf
3389,"Neu-\nroimage 82, 677\xe2\x80\x93682.\n\n616 Neuron 92, November 2, 2016\n\n\x0c'",1-s2.0-S0896627316307206-main.pdf
3390,"b'Jarke, H., Anand-Vembar, S., Alzahawi, S., Andersen, T. L., Bojani\xc4\x87, L., Carstensen, A.,\nFeldman, G., Garcia-Garzon, E., Kapoor, H., Lewis, S., Todsen, A. L., Ve\xc4\x87kalov, B.,\nZickfeld, J. H., & Geiger, S. J.",A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3391,(2022).,A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3392,A Roadmap to Large-Scale Multi-Country\nReplications in Psychology.,A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3393,"Collabra: Psychology, 8(1).\nhttps://doi.org/10.1525/collabra.57538\n\n \n\n \n\n \n\n \n\n \n\n , Gilad Feldman 8  \n\n , Shilaan Alzahawi 4  \n\n , Eduardo Garcia-Garzon 2,9  \n\n a , Shaakya Anand-Vembar 2,3  \n\n , Anna Louise Todsen 2,14  , Bojana Ve\xc4\x87kalov 2,15  \n\nMethodology and Research Practice \nA Roadmap to Large-Scale Multi-Country Replications in \n \n \nPsychology  \nHannes Jarke 1,2  \nAlexandra Carstensen 7  \nSavannah Lewis 12,13  \n1 Centre for Business Research, Judge Business School, University of Cambridge, Cambridge, UK, 2 Junior Researcher Programme, Cambridge, UK, \n3 Department of Psychiatry, School of Medicine, Trinity College Dublin, Ireland, 4 Graduate School of Business, Stanford University, Stanford, CA, US, \n5 Child and Adolescent Mental Health Center, Copenhagen University Hospital, Mental Health Services Copenhagen, Copenhagen, Denmark, \n6 Department of Psychology and Mental Health, University of Manchester, Manchester, UK, 7 Psychology Department, University of California, San \nDiego, La Jolla, CA, US, 8 Psychology Department, University of Hong Kong, 9 School of Health, Camilo Jos\xc3\xa9 Cela University, Villafranca del Castillo, \nMadrid, Spain, 10 University of Connecticut, Storrs, CT, USA, 11 Department of Psychology, Monk Prayogshala, Mumbai, India, 12 Psychological Science \nAccelerator, 13 International Collaboration Research Center, Ashland University, Ashland, OH, US, 14 School of Psychology and Neuroscience, Faculty \nof Arts, University of St Andrews, St Andrews, UK, 15 Department of Psychology, University of Amsterdam, Amsterdam, The Netherlands, 16 Centre for \nIntegrative Business Psychology, Aarhus University, Aarhus, Denmark, 17 Department of Management, Aarhus University, Aarhus, Denmark, \n18 Environmental Psychology, Department of Cognition, Emotion, and Methods, Faculty of Psychology, University of Vienna, Vienna, Austria \nKeywords: Replication, Multi-country, Psychology, Big Team Science, Underrepresented Populations, Research Methodology, Reproducibility, \nInternational Research \nhttps://doi.org/10.1525/collabra.57538 \n\n , Thomas Lind Andersen 2,5  \n ,\n\n , Hansika Kapoor 10,11  \n\n , Janis H. Zickfeld 16,17  \n\n , Sandra J. Geiger 2,18  \n\n , Lana Bojani\xc4\x87 6  \n\n ,\n\nCollabra: Psychology \nVol.",A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3394,"8, Issue 1, 2022 \n\nClassic findings from psychology and the behavioural sciences are increasingly being \nrevisited.",A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3395,"Methodological and technological advances provide opportunities to replicate \nstudies across a wide range of countries and settings to investigate whether these \nfindings are universally applicable, limited to specific countries, or vary in magnitude \ndepending on settings.",A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3396,"Researchers from around the world connect to revisit such \nfindings collaboratively, adapt the original design to the Zeitgeist, integrate new \nknowledge to improve statistical analyses, and broaden the scope by testing effects \nglobally \xe2\x80\x93 or at least in as many countries, as budget and feasibility allow.",A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3397,We currently \nobserve multiple international consortia conducting large-scale multi-country \nreplications.,A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
3398,How do such collaborations form and how do they approach these complex \ninvestigations?,A_Roadmap_to_Large-Scale_Multi-Country_Replication 3.pdf
